"","AGE","SEX","YEAR"
"9711",70,2,1978
"9712",28,1,1978
"9713",72,1,1978
"9714",33,2,1978
"9715",48,1,1978
"9716",33,2,1978
"9717",62,2,1978
"9718",77,2,1978
"9719",34,2,1978
"9720",63,2,1978
"9721",41,2,1978
"9722",77,2,1978
"9723",58,1,1978
"9724",72,2,1978
"9725",73,2,1978
"9726",31,1,1978
"9727",65,2,1978
"9728",29,2,1978
"9729",27,1,1978
"9730",20,1,1978
"9731",79,1,1978
"9732",25,2,1978
"9733",69,2,1978
"9734",30,1,1978
"9735",49,1,1978
"9736",51,2,1978
"9737",57,1,1978
"9738",79,2,1978
"9739",51,2,1978
"9740",68,2,1978
"9741",77,2,1978
"9742",62,2,1978
"9743",43,1,1978
"9744",54,1,1978
"9745",75,2,1978
"9746",81,2,1978
"9747",74,1,1978
"9748",72,2,1978
"9749",73,2,1978
"9750",42,2,1978
"9751",73,2,1978
"9752",55,1,1978
"9753",-99,2,1978
"9754",64,2,1978
"9755",49,1,1978
"9756",70,1,1978
"9757",23,2,1978
"9758",25,2,1978
"9759",76,2,1978
"9760",-99,2,1978
"9761",67,2,1978
"9762",27,2,1978
"9763",33,2,1978
"9764",48,2,1978
"9765",42,1,1978
"9766",34,2,1978
"9767",43,1,1978
"9768",24,1,1978
"9769",21,1,1978
"9770",28,1,1978
"9771",46,1,1978
"9772",71,1,1978
"9773",56,2,1978
"9774",51,1,1978
"9775",26,1,1978
"9776",56,2,1978
"9777",56,2,1978
"9778",39,1,1978
"9779",54,2,1978
"9780",55,2,1978
"9781",24,1,1978
"9782",47,2,1978
"9783",39,2,1978
"9784",25,2,1978
"9785",33,1,1978
"9786",73,2,1978
"9787",60,1,1978
"9788",37,2,1978
"9789",24,2,1978
"9790",75,1,1978
"9791",23,1,1978
"9792",45,1,1978
"9793",68,1,1978
"9794",40,2,1978
"9795",30,1,1978
"9796",66,2,1978
"9797",54,2,1978
"9798",19,2,1978
"9799",77,1,1978
"9800",25,1,1978
"9801",75,2,1978
"9802",34,1,1978
"9803",51,1,1978
"9804",80,2,1978
"9805",70,1,1978
"9806",79,2,1978
"9807",81,1,1978
"9808",64,2,1978
"9809",35,1,1978
"9810",79,2,1978
"9811",27,2,1978
"9812",27,1,1978
"9813",32,1,1978
"9814",78,2,1978
"9815",50,1,1978
"9816",27,1,1978
"9817",75,2,1978
"9818",69,2,1978
"9819",80,2,1978
"9820",31,2,1978
"9821",65,1,1978
"9822",32,2,1978
"9823",41,2,1978
"9824",29,2,1978
"9825",79,2,1978
"9826",33,1,1978
"9827",63,1,1978
"9828",47,2,1978
"9829",57,1,1978
"9830",35,1,1978
"9831",38,2,1978
"9832",60,2,1978
"9833",71,2,1978
"9834",32,2,1978
"9835",81,2,1978
"9836",47,1,1978
"9837",59,2,1978
"9838",23,1,1978
"9839",29,1,1978
"9840",24,1,1978
"9841",29,2,1978
"9842",51,2,1978
"9843",28,1,1978
"9844",86,2,1978
"9845",50,2,1978
"9846",40,1,1978
"9847",38,2,1978
"9848",24,1,1978
"9849",61,2,1978
"9850",24,2,1978
"9851",23,2,1978
"9852",79,2,1978
"9853",42,1,1978
"9854",58,1,1978
"9855",49,1,1978
"9856",76,2,1978
"9857",21,2,1978
"9858",39,1,1978
"9859",34,2,1978
"9860",36,2,1978
"9861",64,2,1978
"9862",53,1,1978
"9863",18,2,1978
"9864",35,1,1978
"9865",62,1,1978
"9866",83,2,1978
"9867",21,2,1978
"9868",42,1,1978
"9869",58,2,1978
"9870",32,1,1978
"9871",69,1,1978
"9872",54,1,1978
"9873",55,2,1978
"9874",66,2,1978
"9875",26,1,1978
"9876",34,2,1978
"9877",24,2,1978
"9878",46,2,1978
"9879",48,1,1978
"9880",28,2,1978
"9881",58,1,1978
"9882",66,1,1978
"9883",47,2,1978
"9884",42,2,1978
"9885",47,1,1978
"9886",51,2,1978
"9887",57,1,1978
"9888",59,2,1978
"9889",36,1,1978
"9890",52,2,1978
"9891",32,2,1978
"9892",77,1,1978
"9893",45,1,1978
"9894",68,2,1978
"9895",60,2,1978
"9896",64,2,1978
"9897",66,2,1978
"9898",39,2,1978
"9899",64,1,1978
"9900",53,1,1978
"9901",59,1,1978
"9902",42,2,1978
"9903",77,2,1978
"9904",84,2,1978
"9905",80,2,1978
"9906",36,1,1978
"9907",35,2,1978
"9908",38,2,1978
"9909",34,1,1978
"9910",59,2,1978
"9911",29,2,1978
"9912",30,2,1978
"9913",20,2,1978
"9914",39,1,1978
"9915",53,1,1978
"9916",49,2,1978
"9917",23,1,1978
"9918",65,2,1978
"9919",-99,2,1978
"9920",58,1,1978
"9921",88,2,1978
"9922",23,1,1978
"9923",48,1,1978
"9924",31,2,1978
"9925",22,2,1978
"9926",39,1,1978
"9927",23,1,1978
"9928",49,1,1978
"9929",41,2,1978
"9930",25,2,1978
"9931",20,1,1978
"9932",72,1,1978
"9933",21,2,1978
"9934",29,2,1978
"9935",33,2,1978
"9936",66,2,1978
"9937",45,2,1978
"9938",46,2,1978
"9939",36,1,1978
"9940",64,1,1978
"9941",30,2,1978
"9942",77,2,1978
"9943",59,2,1978
"9944",56,2,1978
"9945",78,1,1978
"9946",79,2,1978
"9947",26,1,1978
"9948",57,1,1978
"9949",36,2,1978
"9950",53,2,1978
"9951",39,2,1978
"9952",44,2,1978
"9953",26,1,1978
"9954",72,1,1978
"9955",32,2,1978
"9956",51,1,1978
"9957",44,2,1978
"9958",39,1,1978
"9959",48,1,1978
"9960",30,2,1978
"9961",22,2,1978
"9962",50,1,1978
"9963",35,2,1978
"9964",78,2,1978
"9965",21,2,1978
"9966",35,1,1978
"9967",34,2,1978
"9968",34,2,1978
"9969",34,2,1978
"9970",31,2,1978
"9971",27,1,1978
"9972",61,2,1978
"9973",58,2,1978
"9974",37,1,1978
"9975",50,2,1978
"9976",29,1,1978
"9977",58,2,1978
"9978",26,1,1978
"9979",61,1,1978
"9980",69,2,1978
"9981",26,2,1978
"9982",62,2,1978
"9983",47,2,1978
"9984",25,1,1978
"9985",64,2,1978
"9986",78,2,1978
"9987",27,2,1978
"9988",71,1,1978
"9989",39,2,1978
"9990",39,1,1978
"9991",58,1,1978
"9992",29,1,1978
"9993",30,2,1978
"9994",26,1,1978
"9995",37,2,1978
"9996",70,2,1978
"9997",67,1,1978
"9998",57,1,1978
"9999",67,2,1978
"10000",57,2,1978
"10001",28,2,1978
"10002",20,2,1978
"10003",57,1,1978
"10004",20,2,1978
"10005",19,1,1978
"10006",32,1,1978
"10007",39,2,1978
"10008",40,2,1978
"10009",26,1,1978
"10010",24,1,1978
"10011",23,2,1978
"10012",52,1,1978
"10013",39,1,1978
"10014",62,1,1978
"10015",37,2,1978
"10016",51,2,1978
"10017",29,2,1978
"10018",36,1,1978
"10019",42,2,1978
"10020",28,2,1978
"10021",40,1,1978
"10022",37,2,1978
"10023",27,2,1978
"10024",34,2,1978
"10025",33,1,1978
"10026",31,2,1978
"10027",34,2,1978
"10028",40,2,1978
"10029",53,2,1978
"10030",40,2,1978
"10031",19,2,1978
"10032",32,1,1978
"10033",68,2,1978
"10034",49,2,1978
"10035",37,2,1978
"10036",20,2,1978
"10037",66,2,1978
"10038",19,2,1978
"10039",57,2,1978
"10040",28,2,1978
"10041",30,2,1978
"10042",32,1,1978
"10043",26,2,1978
"10044",32,1,1978
"10045",28,2,1978
"10046",27,1,1978
"10047",29,1,1978
"10048",31,1,1978
"10049",60,1,1978
"10050",24,1,1978
"10051",58,2,1978
"10052",48,1,1978
"10053",27,1,1978
"10054",28,1,1978
"10055",21,2,1978
"10056",26,1,1978
"10057",80,1,1978
"10058",19,1,1978
"10059",40,2,1978
"10060",38,2,1978
"10061",63,1,1978
"10062",46,1,1978
"10063",23,2,1978
"10064",23,2,1978
"10065",28,2,1978
"10066",77,2,1978
"10067",25,2,1978
"10068",27,2,1978
"10069",41,2,1978
"10070",78,2,1978
"10071",81,2,1978
"10072",52,2,1978
"10073",76,2,1978
"10074",70,2,1978
"10075",75,2,1978
"10076",30,1,1978
"10077",31,1,1978
"10078",65,2,1978
"10079",41,1,1978
"10080",40,2,1978
"10081",65,2,1978
"10082",36,2,1978
"10083",45,1,1978
"10084",26,2,1978
"10085",39,2,1978
"10086",77,1,1978
"10087",19,2,1978
"10088",28,2,1978
"10089",42,1,1978
"10090",38,2,1978
"10091",26,1,1978
"10092",23,2,1978
"10093",29,1,1978
"10094",18,2,1978
"10095",59,2,1978
"10096",35,2,1978
"10097",32,2,1978
"10098",37,2,1978
"10099",84,2,1978
"10100",43,1,1978
"10101",63,2,1978
"10102",34,2,1978
"10103",67,2,1978
"10104",44,1,1978
"10105",52,1,1978
"10106",60,1,1978
"10107",65,2,1978
"10108",30,1,1978
"10109",22,1,1978
"10110",65,1,1978
"10111",56,2,1978
"10112",30,2,1978
"10113",28,1,1978
"10114",21,2,1978
"10115",38,1,1978
"10116",57,2,1978
"10117",37,2,1978
"10118",60,1,1978
"10119",56,2,1978
"10120",32,2,1978
"10121",28,1,1978
"10122",38,1,1978
"10123",28,1,1978
"10124",33,2,1978
"10125",42,2,1978
"10126",31,2,1978
"10127",50,1,1978
"10128",-99,2,1978
"10129",32,1,1978
"10130",32,1,1978
"10131",40,1,1978
"10132",29,1,1978
"10133",32,2,1978
"10134",56,2,1978
"10135",34,2,1978
"10136",33,2,1978
"10137",74,2,1978
"10138",20,2,1978
"10139",68,2,1978
"10140",36,2,1978
"10141",86,2,1978
"10142",33,1,1978
"10143",58,1,1978
"10144",59,1,1978
"10145",25,2,1978
"10146",31,1,1978
"10147",57,2,1978
"10148",28,2,1978
"10149",26,2,1978
"10150",33,2,1978
"10151",86,1,1978
"10152",76,2,1978
"10153",51,2,1978
"10154",30,1,1978
"10155",25,2,1978
"10156",30,1,1978
"10157",26,2,1978
"10158",75,2,1978
"10159",28,2,1978
"10160",27,1,1978
"10161",32,1,1978
"10162",22,2,1978
"10163",54,2,1978
"10164",38,2,1978
"10165",27,2,1978
"10166",26,2,1978
"10167",34,2,1978
"10168",39,2,1978
"10169",24,2,1978
"10170",37,2,1978
"10171",31,2,1978
"10172",45,2,1978
"10173",27,2,1978
"10174",40,1,1978
"10175",33,2,1978
"10176",34,2,1978
"10177",39,1,1978
"10178",36,2,1978
"10179",27,2,1978
"10180",31,2,1978
"10181",29,1,1978
"10182",53,1,1978
"10183",40,1,1978
"10184",61,2,1978
"10185",62,1,1978
"10186",22,1,1978
"10187",26,2,1978
"10188",34,2,1978
"10189",29,1,1978
"10190",35,1,1978
"10191",25,2,1978
"10192",38,2,1978
"10193",52,1,1978
"10194",22,1,1978
"10195",26,1,1978
"10196",19,2,1978
"10197",31,2,1978
"10198",28,2,1978
"10199",33,2,1978
"10200",60,1,1978
"10201",56,2,1978
"10202",52,1,1978
"10203",57,1,1978
"10204",73,2,1978
"10205",54,2,1978
"10206",29,1,1978
"10207",23,1,1978
"10208",24,2,1978
"10209",68,1,1978
"10210",49,1,1978
"10211",22,1,1978
"10212",30,1,1978
"10213",54,1,1978
"10214",34,2,1978
"10215",57,2,1978
"10216",46,2,1978
"10217",64,2,1978
"10218",38,2,1978
"10219",42,1,1978
"10220",26,2,1978
"10221",32,2,1978
"10222",31,2,1978
"10223",59,1,1978
"10224",43,2,1978
"10225",52,2,1978
"10226",29,2,1978
"10227",31,2,1978
"10228",29,1,1978
"10229",39,2,1978
"10230",62,2,1978
"10231",65,2,1978
"10232",64,1,1978
"10233",53,2,1978
"10234",53,2,1978
"10235",29,1,1978
"10236",33,2,1978
"10237",20,2,1978
"10238",65,1,1978
"10239",65,1,1978
"10240",22,2,1978
"10241",32,2,1978
"10242",29,2,1978
"10243",57,2,1978
"10244",34,1,1978
"10245",32,2,1978
"10246",23,2,1978
"10247",28,1,1978
"10248",57,2,1978
"10249",23,2,1978
"10250",31,2,1978
"10251",43,2,1978
"10252",21,1,1978
"10253",49,2,1978
"10254",57,1,1978
"10255",24,2,1978
"10256",31,1,1978
"10257",22,2,1978
"10258",24,1,1978
"10259",23,1,1978
"10260",31,1,1978
"10261",56,2,1978
"10262",27,2,1978
"10263",65,2,1978
"10264",53,2,1978
"10265",60,2,1978
"10266",32,2,1978
"10267",25,2,1978
"10268",41,2,1978
"10269",39,2,1978
"10270",31,2,1978
"10271",58,2,1978
"10272",74,2,1978
"10273",85,1,1978
"10274",27,1,1978
"10275",24,2,1978
"10276",74,2,1978
"10277",21,2,1978
"10278",66,1,1978
"10279",26,2,1978
"10280",48,1,1978
"10281",24,1,1978
"10282",31,2,1978
"10283",25,2,1978
"10284",20,2,1978
"10285",48,1,1978
"10286",61,2,1978
"10287",72,1,1978
"10288",66,2,1978
"10289",20,2,1978
"10290",89,2,1978
"10291",75,2,1978
"10292",47,2,1978
"10293",37,1,1978
"10294",26,1,1978
"10295",31,2,1978
"10296",50,1,1978
"10297",21,2,1978
"10298",21,1,1978
"10299",27,1,1978
"10300",26,1,1978
"10301",23,2,1978
"10302",24,1,1978
"10303",-99,1,1978
"10304",70,2,1978
"10305",53,2,1978
"10306",89,2,1978
"10307",27,1,1978
"10308",22,1,1978
"10309",20,2,1978
"10310",35,2,1978
"10311",40,1,1978
"10312",19,2,1978
"10313",18,2,1978
"10314",79,1,1978
"10315",32,1,1978
"10316",63,2,1978
"10317",43,2,1978
"10318",27,2,1978
"10319",30,2,1978
"10320",21,1,1978
"10321",27,2,1978
"10322",76,2,1978
"10323",68,2,1978
"10324",26,1,1978
"10325",31,1,1978
"10326",34,2,1978
"10327",22,2,1978
"10328",76,2,1978
"10329",47,2,1978
"10330",53,2,1978
"10331",70,1,1978
"10332",36,1,1978
"10333",78,1,1978
"10334",43,1,1978
"10335",30,1,1978
"10336",73,1,1978
"10337",44,2,1978
"10338",57,2,1978
"10339",25,2,1978
"10340",39,1,1978
"10341",49,2,1978
"10342",28,2,1978
"10343",42,2,1978
"10344",38,1,1978
"10345",27,1,1978
"10346",35,1,1978
"10347",33,2,1978
"10348",43,1,1978
"10349",39,2,1978
"10350",35,2,1978
"10351",42,1,1978
"10352",58,2,1978
"10353",36,1,1978
"10354",35,1,1978
"10355",35,2,1978
"10356",20,2,1978
"10357",23,2,1978
"10358",29,1,1978
"10359",83,1,1978
"10360",53,1,1978
"10361",30,1,1978
"10362",50,1,1978
"10363",71,1,1978
"10364",26,1,1978
"10365",24,2,1978
"10366",60,2,1978
"10367",24,1,1978
"10368",64,2,1978
"10369",57,2,1978
"10370",38,2,1978
"10371",59,1,1978
"10372",73,2,1978
"10373",41,1,1978
"10374",41,2,1978
"10375",66,1,1978
"10376",29,2,1978
"10377",23,1,1978
"10378",-99,2,1978
"10379",44,1,1978
"10380",23,2,1978
"10381",67,2,1978
"10382",53,2,1978
"10383",51,1,1978
"10384",72,1,1978
"10385",26,1,1978
"10386",54,2,1978
"10387",49,2,1978
"10388",57,2,1978
"10389",41,2,1978
"10390",58,2,1978
"10391",49,2,1978
"10392",68,2,1978
"10393",44,1,1978
"10394",29,2,1978
"10395",62,2,1978
"10396",65,2,1978
"10397",58,2,1978
"10398",50,1,1978
"10399",45,1,1978
"10400",69,2,1978
"10401",62,1,1978
"10402",68,2,1978
"10403",37,1,1978
"10404",49,1,1978
"10405",54,2,1978
"10406",55,1,1978
"10407",45,1,1978
"10408",50,1,1978
"10409",30,2,1978
"10410",21,1,1978
"10411",57,2,1978
"10412",40,2,1978
"10413",34,2,1978
"10414",41,2,1978
"10415",33,1,1978
"10416",48,1,1978
"10417",38,1,1978
"10418",52,2,1978
"10419",21,2,1978
"10420",43,1,1978
"10421",29,2,1978
"10422",60,2,1978
"10423",25,1,1978
"10424",66,1,1978
"10425",26,2,1978
"10426",31,1,1978
"10427",41,1,1978
"10428",40,1,1978
"10429",55,2,1978
"10430",47,2,1978
"10431",65,1,1978
"10432",23,2,1978
"10433",29,2,1978
"10434",60,1,1978
"10435",53,1,1978
"10436",60,2,1978
"10437",61,2,1978
"10438",62,2,1978
"10439",61,2,1978
"10440",36,2,1978
"10441",51,1,1978
"10442",31,2,1978
"10443",38,1,1978
"10444",28,2,1978
"10445",64,2,1978
"10446",34,2,1978
"10447",46,1,1978
"10448",40,2,1978
"10449",50,1,1978
"10450",57,2,1978
"10451",64,1,1978
"10452",37,2,1978
"10453",51,2,1978
"10454",40,1,1978
"10455",45,2,1978
"10456",59,1,1978
"10457",22,1,1978
"10458",54,1,1978
"10459",47,2,1978
"10460",21,1,1978
"10461",25,2,1978
"10462",61,2,1978
"10463",68,1,1978
"10464",65,1,1978
"10465",57,2,1978
"10466",81,1,1978
"10467",74,1,1978
"10468",88,2,1978
"10469",20,2,1978
"10470",35,1,1978
"10471",19,2,1978
"10472",44,1,1978
"10473",62,1,1978
"10474",24,2,1978
"10475",66,1,1978
"10476",58,2,1978
"10477",65,2,1978
"10478",64,2,1978
"10479",37,1,1978
"10480",47,2,1978
"10481",19,1,1978
"10482",40,2,1978
"10483",57,2,1978
"10484",75,2,1978
"10485",20,2,1978
"10486",23,2,1978
"10487",59,2,1978
"10488",20,2,1978
"10489",50,1,1978
"10490",33,1,1978
"10491",43,1,1978
"10492",26,1,1978
"10493",53,1,1978
"10494",35,1,1978
"10495",61,2,1978
"10496",45,2,1978
"10497",40,1,1978
"10498",45,1,1978
"10499",36,2,1978
"10500",24,1,1978
"10501",30,2,1978
"10502",42,2,1978
"10503",54,1,1978
"10504",47,2,1978
"10505",29,1,1978
"10506",50,2,1978
"10507",32,1,1978
"10508",26,2,1978
"10509",43,2,1978
"10510",59,1,1978
"10511",76,1,1978
"10512",-99,2,1978
"10513",32,1,1978
"10514",55,2,1978
"10515",73,1,1978
"10516",19,1,1978
"10517",44,2,1978
"10518",18,2,1978
"10519",31,1,1978
"10520",31,2,1978
"10521",27,1,1978
"10522",25,2,1978
"10523",25,1,1978
"10524",68,1,1978
"10525",80,2,1978
"10526",73,2,1978
"10527",73,2,1978
"10528",21,1,1978
"10529",40,2,1978
"10530",32,1,1978
"10531",23,2,1978
"10532",29,1,1978
"10533",33,2,1978
"10534",28,1,1978
"10535",55,2,1978
"10536",21,1,1978
"10537",71,1,1978
"10538",86,2,1978
"10539",49,2,1978
"10540",62,1,1978
"10541",55,2,1978
"10542",25,2,1978
"10543",22,1,1978
"10544",64,2,1978
"10545",25,1,1978
"10546",86,2,1978
"10547",23,2,1978
"10548",74,2,1978
"10549",26,2,1978
"10550",68,2,1978
"10551",43,1,1978
"10552",74,2,1978
"10553",27,2,1978
"10554",23,2,1978
"10555",37,1,1978
"10556",28,2,1978
"10557",58,1,1978
"10558",35,1,1978
"10559",67,2,1978
"10560",51,1,1978
"10561",28,2,1978
"10562",67,1,1978
"10563",19,2,1978
"10564",75,2,1978
"10565",33,2,1978
"10566",64,1,1978
"10567",29,2,1978
"10568",61,2,1978
"10569",55,2,1978
"10570",73,2,1978
"10571",70,2,1978
"10572",24,2,1978
"10573",30,1,1978
"10574",64,2,1978
"10575",48,1,1978
"10576",38,2,1978
"10577",43,1,1978
"10578",76,2,1978
"10579",28,2,1978
"10580",42,2,1978
"10581",32,1,1978
"10582",33,1,1978
"10583",23,1,1978
"10584",32,1,1978
"10585",28,2,1978
"10586",63,2,1978
"10587",23,1,1978
"10588",74,1,1978
"10589",36,2,1978
"10590",21,2,1978
"10591",43,1,1978
"10592",32,2,1978
"10593",55,2,1978
"10594",80,1,1978
"10595",57,2,1978
"10596",69,2,1978
"10597",49,2,1978
"10598",63,2,1978
"10599",52,1,1978
"10600",48,1,1978
"10601",40,2,1978
"10602",52,1,1978
"10603",71,1,1978
"10604",72,2,1978
"10605",40,1,1978
"10606",40,2,1978
"10607",37,1,1978
"10608",34,1,1978
"10609",32,1,1978
"10610",28,2,1978
"10611",26,2,1978
"10612",62,1,1978
"10613",61,2,1978
"10614",35,1,1978
"10615",51,2,1978
"10616",50,1,1978
"10617",34,1,1978
"10618",49,2,1978
"10619",70,2,1978
"10620",55,2,1978
"10621",36,2,1978
"10622",22,2,1978
"10623",56,2,1978
"10624",22,1,1978
"10625",43,1,1978
"10626",70,1,1978
"10627",35,1,1978
"10628",33,2,1978
"10629",22,2,1978
"10630",71,2,1978
"10631",31,2,1978
"10632",35,2,1978
"10633",50,2,1978
"10634",26,2,1978
"10635",25,1,1978
"10636",58,1,1978
"10637",70,2,1978
"10638",33,2,1978
"10639",33,1,1978
"10640",60,1,1978
"10641",40,2,1978
"10642",52,2,1978
"10643",84,1,1978
"10644",66,1,1978
"10645",57,2,1978
"10646",39,2,1978
"10647",42,2,1978
"10648",31,2,1978
"10649",65,2,1978
"10650",68,2,1978
"10651",33,1,1978
"10652",38,2,1978
"10653",62,1,1980
"10654",77,1,1980
"10655",87,2,1980
"10656",28,2,1980
"10657",24,2,1980
"10658",30,1,1980
"10659",63,1,1980
"10660",59,2,1980
"10661",62,1,1980
"10662",38,2,1980
"10663",74,2,1980
"10664",44,2,1980
"10665",30,1,1980
"10666",45,2,1980
"10667",65,1,1980
"10668",24,1,1980
"10669",36,2,1980
"10670",34,2,1980
"10671",81,2,1980
"10672",32,2,1980
"10673",24,2,1980
"10674",83,2,1980
"10675",73,2,1980
"10676",65,2,1980
"10677",52,1,1980
"10678",18,2,1980
"10679",67,2,1980
"10680",58,1,1980
"10681",70,2,1980
"10682",66,1,1980
"10683",80,1,1980
"10684",62,2,1980
"10685",20,1,1980
"10686",22,2,1980
"10687",58,1,1980
"10688",23,1,1980
"10689",23,2,1980
"10690",70,2,1980
"10691",43,1,1980
"10692",37,1,1980
"10693",35,2,1980
"10694",48,2,1980
"10695",57,2,1980
"10696",48,2,1980
"10697",27,1,1980
"10698",26,2,1980
"10699",35,1,1980
"10700",36,2,1980
"10701",26,2,1980
"10702",63,2,1980
"10703",29,2,1980
"10704",30,2,1980
"10705",46,2,1980
"10706",24,2,1980
"10707",28,1,1980
"10708",76,2,1980
"10709",36,1,1980
"10710",64,1,1980
"10711",38,2,1980
"10712",71,1,1980
"10713",32,2,1980
"10714",44,2,1980
"10715",43,1,1980
"10716",58,1,1980
"10717",44,2,1980
"10718",27,2,1980
"10719",35,2,1980
"10720",57,1,1980
"10721",28,2,1980
"10722",74,1,1980
"10723",72,1,1980
"10724",81,2,1980
"10725",77,2,1980
"10726",45,2,1980
"10727",65,2,1980
"10728",68,2,1980
"10729",51,1,1980
"10730",81,2,1980
"10731",41,1,1980
"10732",66,2,1980
"10733",40,1,1980
"10734",45,2,1980
"10735",30,1,1980
"10736",31,2,1980
"10737",37,1,1980
"10738",51,1,1980
"10739",52,2,1980
"10740",26,2,1980
"10741",25,2,1980
"10742",47,1,1980
"10743",19,2,1980
"10744",46,1,1980
"10745",71,1,1980
"10746",63,2,1980
"10747",27,2,1980
"10748",25,1,1980
"10749",29,1,1980
"10750",41,1,1980
"10751",23,2,1980
"10752",26,1,1980
"10753",34,2,1980
"10754",49,2,1980
"10755",22,1,1980
"10756",34,1,1980
"10757",31,2,1980
"10758",55,2,1980
"10759",32,2,1980
"10760",22,1,1980
"10761",50,1,1980
"10762",19,1,1980
"10763",28,2,1980
"10764",56,1,1980
"10765",22,1,1980
"10766",31,1,1980
"10767",38,2,1980
"10768",22,1,1980
"10769",42,1,1980
"10770",31,1,1980
"10771",49,1,1980
"10772",23,2,1980
"10773",32,1,1980
"10774",73,1,1980
"10775",32,2,1980
"10776",37,2,1980
"10777",48,2,1980
"10778",36,2,1980
"10779",32,1,1980
"10780",37,2,1980
"10781",36,1,1980
"10782",29,2,1980
"10783",29,2,1980
"10784",31,2,1980
"10785",40,2,1980
"10786",30,2,1980
"10787",27,2,1980
"10788",49,1,1980
"10789",23,2,1980
"10790",30,2,1980
"10791",63,2,1980
"10792",47,2,1980
"10793",41,2,1980
"10794",28,1,1980
"10795",40,1,1980
"10796",22,2,1980
"10797",58,1,1980
"10798",23,2,1980
"10799",56,1,1980
"10800",35,2,1980
"10801",38,1,1980
"10802",55,2,1980
"10803",33,1,1980
"10804",42,2,1980
"10805",33,1,1980
"10806",49,2,1980
"10807",26,1,1980
"10808",50,2,1980
"10809",32,1,1980
"10810",54,2,1980
"10811",60,1,1980
"10812",44,2,1980
"10813",62,2,1980
"10814",49,1,1980
"10815",70,1,1980
"10816",65,2,1980
"10817",34,2,1980
"10818",51,1,1980
"10819",57,2,1980
"10820",27,1,1980
"10821",19,2,1980
"10822",70,2,1980
"10823",67,2,1980
"10824",63,1,1980
"10825",83,2,1980
"10826",55,1,1980
"10827",52,1,1980
"10828",78,2,1980
"10829",47,2,1980
"10830",72,2,1980
"10831",22,1,1980
"10832",31,2,1980
"10833",59,1,1980
"10834",68,2,1980
"10835",32,2,1980
"10836",50,1,1980
"10837",49,2,1980
"10838",31,1,1980
"10839",28,1,1980
"10840",71,2,1980
"10841",59,2,1980
"10842",23,2,1980
"10843",67,1,1980
"10844",39,2,1980
"10845",44,1,1980
"10846",39,1,1980
"10847",52,1,1980
"10848",41,1,1980
"10849",19,2,1980
"10850",61,1,1980
"10851",40,2,1980
"10852",46,1,1980
"10853",39,2,1980
"10854",60,1,1980
"10855",18,2,1980
"10856",38,2,1980
"10857",22,1,1980
"10858",27,1,1980
"10859",30,2,1980
"10860",28,1,1980
"10861",62,1,1980
"10862",36,1,1980
"10863",66,2,1980
"10864",70,1,1980
"10865",51,2,1980
"10866",53,1,1980
"10867",22,1,1980
"10868",30,1,1980
"10869",40,2,1980
"10870",30,1,1980
"10871",33,2,1980
"10872",53,1,1980
"10873",27,1,1980
"10874",68,1,1980
"10875",45,2,1980
"10876",72,1,1980
"10877",24,2,1980
"10878",79,2,1980
"10879",67,1,1980
"10880",62,2,1980
"10881",23,2,1980
"10882",25,1,1980
"10883",27,2,1980
"10884",75,2,1980
"10885",87,1,1980
"10886",87,1,1980
"10887",19,1,1980
"10888",21,1,1980
"10889",40,2,1980
"10890",30,1,1980
"10891",35,1,1980
"10892",19,1,1980
"10893",76,2,1980
"10894",30,2,1980
"10895",72,2,1980
"10896",33,1,1980
"10897",27,2,1980
"10898",29,2,1980
"10899",63,2,1980
"10900",19,1,1980
"10901",38,1,1980
"10902",47,1,1980
"10903",19,1,1980
"10904",31,1,1980
"10905",34,2,1980
"10906",65,1,1980
"10907",48,1,1980
"10908",30,1,1980
"10909",20,2,1980
"10910",32,2,1980
"10911",21,2,1980
"10912",22,2,1980
"10913",56,2,1980
"10914",63,2,1980
"10915",28,2,1980
"10916",30,2,1980
"10917",53,1,1980
"10918",32,1,1980
"10919",33,2,1980
"10920",35,2,1980
"10921",44,2,1980
"10922",38,2,1980
"10923",71,1,1980
"10924",22,1,1980
"10925",32,1,1980
"10926",38,1,1980
"10927",71,2,1980
"10928",58,2,1980
"10929",24,1,1980
"10930",71,2,1980
"10931",66,2,1980
"10932",27,1,1980
"10933",76,1,1980
"10934",23,2,1980
"10935",41,2,1980
"10936",58,2,1980
"10937",45,2,1980
"10938",34,2,1980
"10939",51,2,1980
"10940",28,2,1980
"10941",42,2,1980
"10942",64,1,1980
"10943",70,2,1980
"10944",24,1,1980
"10945",47,2,1980
"10946",59,2,1980
"10947",19,1,1980
"10948",51,2,1980
"10949",58,1,1980
"10950",29,2,1980
"10951",25,2,1980
"10952",29,2,1980
"10953",22,2,1980
"10954",22,1,1980
"10955",75,2,1980
"10956",63,1,1980
"10957",39,2,1980
"10958",58,1,1980
"10959",35,2,1980
"10960",20,2,1980
"10961",44,1,1980
"10962",23,1,1980
"10963",66,1,1980
"10964",59,2,1980
"10965",29,2,1980
"10966",43,1,1980
"10967",34,2,1980
"10968",62,1,1980
"10969",27,1,1980
"10970",24,2,1980
"10971",78,1,1980
"10972",28,1,1980
"10973",68,1,1980
"10974",19,2,1980
"10975",48,2,1980
"10976",58,2,1980
"10977",36,2,1980
"10978",21,1,1980
"10979",52,2,1980
"10980",22,2,1980
